0,1,2,3,4,5,6
6.46,-0.473083,-0.6054527,-5.212292,1.762024,3.282466,-1.666272
6.47,-0.5777394,-0.7081133,-4.705098,2.543422,2.920462,-2.414395
6.48,-0.6812163,-0.8056529,-4.047144,3.231068,2.478693,-3.008228
6.49,-0.780432,-0.8947235,-3.245059,3.808357,1.97316,-3.449889
6.5,-0.8720812,-0.9718898,-2.310905,4.262887,1.422113,-3.747362
6.51,-0.9527401,-1.033755,-1.262104,4.587046,0.845018,-3.913447
6.52,-1.018989,-1.077103,-0.1211171,4.778387,0.2615284,-3.964596
6.53,-1.067549,-1.099044,1.085089,4.839766,-0.3094813,-3.919682
6.54,-1.09543,-1.09716,2.325808,4.779202,-0.8507567,-3.798808
6.55,-1.100074,-1.069653,3.567555,4.609477,-1.347336,-3.6222
6.56,-1.079507,-1.015465,4.775192,4.347489,-1.787027,-3.409243
6.57,-1.032461,-0.9343841,5.913175,4.013368,-2.160673,-3.177686
6.58,-0.9584923,-0.82712,6.94687,3.629435,-2.462211,-2.94304
6.59,-0.8580602,-0.695339,7.843882,3.219028,-2.688556,-2.718178
6.6,-0.7325755,-0.5416616,8.575327,2.805284,-2.839313,-2.513111
6.61,-0.5844081,-0.3696137,9.117001,2.409934,-2.916383,-2.334932
6.62,-0.4168503,-0.1835333,9.450376,2.05218,-2.9235,-2.187899
6.63,-0.2340361,0.01156603,9.563387,1.747727,-2.865728,-2.073621
6.64,-0.04081492,0.2101699,9.450957,1.50801,-2.748987,-1.991317
6.65,0.157413,0.4064704,9.11525,1.339671,-2.579619,-1.938123
6.66,0.3548964,0.5945948,8.565622,1.244303,-2.364036,-1.909415
6.67,0.5457566,0.7688462,7.818286,1.218478,-2.108466,-1.899132
6.68,0.7242266,0.9239434,6.895702,1.254048,-1.818795,-1.900088
6.69,0.884892,1.055246,5.825716,1.338705,-1.500524,-1.904262
6.7,1.022922,1.158957,4.640495,1.456761,-1.158801,-1.903065
6.71,1.134277,1.232282,3.375308,1.590095,-0.7985362,-1.887599
6.72,1.215883,1.273549,2.067204,1.719231,-0.4245601,-1.848891
6.73,1.265762,1.282271,0.7536425,1.824458,-0.04180373,-1.778141
6.74,1.283109,1.259151,-0.5288463,1.886967,0.3445264,-1.666962
6.75,1.268313,1.206032,-1.745942,1.889914,0.7288047,-1.507641
6.76,1.222922,1.125794,-2.866681,1.819372,1.104897,-1.293419
6.77,1.149555,1.022196,-3.86444,1.665122,1.466142,-1.018778
6.78,1.051753,0.899689,-4.717718,1.421245,1.805412,-0.6797536
6.79,0.9338033,0.7631909,-5.410686,1.08649,2.115262,-0.2742458
6.8,0.8005236,0.6178566,-5.933502,0.6644038,2.388157,0.1976769
6.81,0.6570286,0.4688388,-6.28238,0.1632171,2.616774,0.7334943
6.82,0.5084941,0.3210643,-6.459422,-0.404492,2.794351,1.327998
6.83,0.3599278,0.1790325,-6.47223,-1.02235,2.915079,1.973115
6.84,0.2159606,0.04664734,-6.333325,-1.670916,2.974487,2.657826
6.85,0.08066886,-0.07290992,-6.0594,-2.328548,2.96981,3.368179
6.86,-0.04256411,-0.1772627,-5.670449,-2.972368,2.900306,4.087442
6.87,-0.1511425,-0.2648743,-5.188809,-3.579271,2.767488,4.796384
6.88,-0.2433055,-0.3350376,-4.638168,-4.126928,2.575249,5.473709
6.89,-0.318129,-0.3878239,-4.04256,-4.594745,2.32987,6.096639
6.9,-0.3754844,-0.4239973,-3.425414,-4.964721,2.039884,6.64163
6.91,-0.4159619,-0.4449019,-2.80868,-5.22217,1.715802,7.085221
6.92,-0.4407634,-0.4523315,-2.212062,-5.356281,1.3697,7.404973
6.93,-0.4515767,-0.4483915,-1.652396,-5.360484,1.014693,7.580467
6.94,-0.4504382,-0.4353601,-1.143187,-5.232629,0.6643035,7.594325
6.95,-0.4395933,-0.415558,-0.6943074,-4.974954,0.3317694,7.433197
6.96,-0.4213636,-0.391233,-0.3118748,-4.593875,0.0293296,7.088659
6.97,-0.3980265,-0.3644625,0.001704736,-4.099611,-0.2324735,6.557975
6.98,-0.3717132,-0.3370785,0.2475411,-3.505663,-0.4454246,5.844663
6.99,-0.3443271,-0.3106154,0.4299266,-2.828203,-0.6041556,4.958821
7.0,-0.3174855,-0.2862792,0.5558912,-2.085392,-0.7065155,3.917181
7.01,-0.2924835,-0.2649368,0.634673,-1.296679,-0.753757,2.742854
7.02,-0.2702782,-0.2471233,0.6771324,-0.482113,-0.7505186,1.464769
7.03,-0.2514915,-0.2330617,0.6951389,0.3382986,-0.7045925,0.1168039
7.04,-0.2364265,-0.2226925,0.7009578,1.145158,-0.6264848,-1.263358
7.05,-0.2250955,-0.2157105,0.706661,1.920155,-0.5287865,-2.635612
7.06,-0.2172549,-0.2116031,0.7235814,2.646445,-0.4253913,-3.958992
7.07,-0.2124431,-0.2096902,0.7618277,3.308927,-0.3306049,-5.193326
7.08,-0.2100208,-0.209162,0.8298708,3.894434,-0.2582027,-6.300926
7.09,-0.209209,-0.2091146,0.9342086,4.391842,-0.2204976,-7.248199
7.1,-0.2091254,-0.2085827,1.079112,4.79212,-0.2274805,-8.007106
7.11,-0.2088179,-0.2065696,1.266456,5.088352,-0.2860945,-8.556388
7.12,-0.2072953,-0.2020751,1.495624,5.275726,-0.3996944,-8.882477
7.13,-0.2035557,-0.1941229,1.763505,5.351534,-0.5677324,-8.980057
7.14,-0.1966139,-0.1817869,2.064547,5.31517,-0.7856963,-8.852221
7.15,-0.1855277,-0.1642191,2.3909,5.168156,-1.045307,-8.510225
7.16,-0.1694258,-0.1406789,2.73262,4.914159,-1.334966,-7.972851
7.17,-0.1475361,-0.1105629,3.07794,4.559032,-1.640425,-7.265413
7.18,-0.1192158,-0.07343738,3.41361,4.110821,-1.945635,-6.418469
7.19,-0.08398298,-0.02907051,3.725299,3.579754,-2.233714,-5.466301
7.2,-0.04154911,0.02253574,3.998053,2.978166,-2.487974,-4.445274
7.21,0.008148893,0.08111609,4.216805,2.320359,-2.692933,-3.39214
7.22,0.06491829,0.1461166,4.366923,1.62236,-2.835246,-2.342411
7.23,0.1282839,0.2166761,4.434793,0.9015855,-2.904498,-1.328863
7.24,0.1974675,0.291616,4.408407,0.1764036,-2.893802,-0.3802649
7.25,0.2713752,0.3694419,4.277945,-0.5344096,-2.800166,0.4796162
7.26,0.3485956,0.4483576,4.036319,-1.212288,-2.624623,1.232689
7.27,0.4274105,0.5262944,3.679671,-1.839552,-2.372107,1.866876
7.28,0.50582,0.6009555,3.20777,-2.400107,-2.051098,2.37612
7.29,0.5815827,0.6698766,2.624309,-2.880123,-1.673071,2.760085
7.3,0.652272,0.7305014,1.937063,-3.268661,-1.251796,3.023579
7.31,0.7153481,0.7802706,1.157898,-3.558191,-0.8025294,3.175784
7.32,0.7682433,0.8167223,0.302608,-3.744975,-0.3411697,3.229324
7.33,0.8084595,0.8375982,-0.6094197,-3.829284,0.1165696,3.199262
7.34,0.833674,0.8409544,-1.555707,-3.815407,0.5559211,3.102081
7.35,0.8418488,0.8252682,-2.511348,-3.711474,0.9637087,2.954711
7.36,0.8313392,0.7895375,-3.449815,-3.529063,1.328846,2.773655
7.37,0.8009961,0.7333663,-4.343867,-3.282629,1.642667,2.574243
7.38,0.750255,0.6570299,-5.166535,-2.988766,1.899083,2.370056
7.39,0.6792081,0.5615162,-5.892143,-2.665356,2.094574,2.172507
7.4,0.5886514,0.448537,-6.497307,-2.330642,2.22803,1.990597
7.41,0.4801051,0.3205078,-6.961879,-2.002272,2.30047,1.830823
7.42,0.3558016,0.1804939,-7.269781,-1.69639,2.314681,1.697217
7.43,0.2186406,0.03212314,-7.409697,-1.426802,2.274801,1.591501
7.44,0.07211081,-0.1205325,-7.375573,-1.20428,2.185897,1.513304
7.45,-0.07982085,-0.2731017,-7.166918,-1.03604,2.053558,1.46045
7.46,-0.2328473,-0.4210802,-6.788876,-0.9254163,1.88355,1.429248
7.47,-0.3824826,-0.56001,-6.252068,-0.8717667,1.681528,1.414808
7.48,-0.5242386,-0.6856635,-5.572214,-0.8705877,1.452848,1.411323
7.49,-0.6538088,-0.7942229,-4.769542,-0.9138502,1.20246,1.412346
7.5,-0.7672497,-0.8824453,-3.868025,-0.9905257,0.9348796,1.411031
7.51,-0.8611509,-0.9478045,-2.89447,-1.08727,0.6542479,1.400353
7.52,-0.9327836,-0.9886009,-1.87751,-1.189227,0.3644317,1.373302
7.53,-0.98022,-1.004034,-0.8465349,-1.280905,0.06916738,1.32307
7.54,-1.002416,-0.9942318,0.169383,-1.347078,-0.2277861,1.243223
7.55,-0.9992523,-0.960237,1.142524,-1.373657,-0.5225042,1.127885
7.56,-0.9715326,-0.9039476,2.047476,-1.3485,-0.8107837,0.9719148
7.57,-0.9209357,-0.8280186,2.861971,-1.262097,-1.088077,0.7711083
7.58,-0.849927,-0.7357277,3.567571,-1.108123,-1.349488,0.5223984
7.59,-0.7616335,-0.6308139,4.150176,-0.8838129,-1.589829,0.2240677
7.6,-0.6596887,-0.5172983,4.60035,-0.5901503,-1.803748,-0.1240409
7.61,-0.5480566,-0.3992966,4.913446,-0.2318712,-1.985918,-0.5203256
7.62,-0.4308462,-0.2808346,5.089545,0.1827251,-2.131275,-0.9612512
7.63,-0.3121245,-0.165676,5.133214,0.6421364,-2.235289,-1.441214
7.64,-0.1957408,-0.05717269,5.053094,1.132171,-2.294259,-1.952463
7.65,-0.08516933,0.041857,4.861359,1.636584,-2.305596,-2.485093
7.66,0.01661972,0.1292147,4.573056,2.137808,-2.268085,-3.027121
7.67,0.1072567,0.2033716,4.205373,2.617734,-2.182093,-3.564664
7.68,0.1850324,0.2634806,3.776853,3.058509,-2.049714,-4.082217
7.69,0.2489191,0.3093523,3.306602,3.443312,-1.874821,-4.563046
7.7,0.2985571,0.3413995,2.813521,3.757069,-1.663028,-4.989677
7.71,0.3342059,0.3605555,2.31558,3.987078,-1.421542,-5.344491
7.72,0.3566698,0.3681736,1.829179,4.123514,-1.158917,-5.610386
7.73,0.3672011,0.3659147,1.368607,4.159795,-0.8846991,-5.771505
7.74,0.3673904,0.3556313,0.9456224,4.092798,-0.6090062,-5.813989
7.75,0.3590504,0.339254,0.5691632,3.922913,-0.3420289,-5.726717
7.76,0.3441017,0.3186881,0.2451906,3.653951,-0.09350486,-5.502009
7.77,0.3244659,0.2957232,-0.02332886,3.292904,0.1278145,-5.136236
7.78,0.3019712,0.2719615,-0.2363144,2.849589,0.3146693,-4.630313
7.79,0.2782757,0.2487645,-0.3963461,2.336186,0.4617336,-3.99002
7.8,0.254809,0.2272193,-0.5083407,1.766715,0.5659633,-3.226142
7.81,0.2327332,0.2081239,-0.5791492,1.156472,0.6268221,-2.354386
7.82,0.2129239,0.1919887,-0.617098,0.5214527,0.6463628,-1.395064
7.83,0.1959667,0.1790508,-0.6314972,-0.1221953,0.6291522,-0.3725552
7.84,0.1821695,0.1692998,-0.6321397,-0.7586775,0.5820353,0.6854605
7.85,0.1715847,0.1625097,-0.6288119,-1.372991,0.5137471,1.748963
7.86,0.16404,0.1582741,-0.6308352,-1.951286,0.4343904,2.78671
7.87,0.1591734,0.1560439,-0.6466534,-2.481139,0.3548079,3.767465
7.88,0.1564701,0.155162,-0.6834785,-2.951744,0.2858862,4.661274
7.89,0.1552984,0.1548974,-0.7470014,-3.354033,0.2378364,5.440735
7.9,0.1549437,0.1544742,-0.8411735,-3.680722,0.2194959,6.082184
7.91,0.1546393,0.153099,-0.9680591,-3.926318,0.2377032,6.566734
7.92,0.153594,0.1499836,-1.127757,-4.087089,0.2967854,6.881118
7.93,0.151016,0.1443665,-1.31839,-4.161019,0.3981994,7.018268
7.94,0.1461348,0.1355324,-1.536155,-4.147761,0.5403543,6.977615
7.95,0.138221,0.1228314,-1.775434,-4.048597,0.7186292,6.765074
7.96,0.1266054,0.1056983,-2.028956,-3.866408,0.9255914,6.392717
7.97,0.1106985,0.08367262,-2.28801,-3.605655,1.151403,5.878153
7.98,0.09000997,0.05641954,-2.542706,-3.272361,1.384388,5.243649
7.99,0.06416961,0.02375151,-2.782274,-2.874086,1.611732,4.515034
8.0,0.03294868,-0.0143501,-2.995408,-2.419883,1.820252,3.720459
8.01,-0.00371834,-0.05771446,-3.17064,-1.920208,1.997208,2.889074
8.02,-0.04571279,-0.105963,-3.296742,-1.386789,2.131076,2.049706
8.03,-0.09271281,-0.158495,-3.363154,-0.8324174,2.212253,1.229598
8.04,-0.1441778,-0.2144791,-3.360415,-0.2706771,2.233635,0.4532939
8.05,-0.1993381,-0.2728518,-3.280591,0.2844022,2.191035,-0.2582897
8.06,-0.2571915,-0.332325,-3.117693,0.8187606,2.083411,-0.8885549
8.07,-0.3165084,-0.391404,-2.868049,1.318776,1.912907,-1.425649
8.08,-0.3758464,-0.4484162,-2.530626,1.771768,1.684687,-1.862619
8.09,-0.433577,-0.5015515,-2.10728,2.166507,1.406604,-2.197307
8.1,-0.4879218,-0.5489141,-1.602912,2.493702,1.088707,-2.431996
8.11,-0.5370025,-0.5885848,-1.025517,2.746441,0.7426422,-2.572869
8.12,-0.5788995,-0.6186915,-0.3861144,2.920536,0.3809936,-2.629303
8.13,-0.611721,-0.6374872,0.3014477,3.014761,0.01659042,-2.613064
8.14,-0.6336789,-0.6434301,1.02082,3.030957,-0.3381494,-2.537467
8.15,-0.6431691,-0.6352645,1.753602,2.973982,-0.6718119,-2.416535
8.16,-0.6388525,-0.6120978,2.479905,2.851503,-0.9744765,-2.264221
8.17,-0.6197328,-0.573468,3.179007,2.673649,-1.238079,-2.093728
8.18,-0.5852278,-0.5193995,3.830086,2.452509,-1.456635,-1.916943
8.19,-0.5352281,-0.450442,4.412983,2.201535,-1.626315,-1.744026
8.2,-0.4701414,-0.3676893,4.90898,1.934849,-1.745397,-1.583135
8.21,-0.3909162,-0.2727746,5.301546,1.666519,-1.814082,-1.440299
8.22,-0.2990442,-0.1678424,5.577025,1.409828,-1.834242,-1.319407
8.23,-0.1965382,-0.05549403,5.725215,1.176581,-1.809079,-1.222321
8.24,-0.08588474,0.06129023,5.739836,0.9765064,-1.742776,-1.149054
8.25,0.03002762,0.1792512,5.618832,0.8167574,-1.640128,-1.098012
8.26,0.1480031,0.2949691,5.364513,0.7015736,-1.506215,-1.066272
8.27,0.2646523,0.4049954,4.983515,0.6321003,-1.346114,-1.049862
8.28,0.376521,0.5059914,4.486588,0.6063856,-1.16468,-1.044034
8.29,0.4802278,0.5948674,3.888205,0.6195501,-0.9664029,-1.043523
8.3,0.5726036,0.6689158,3.206032,0.6641208,-0.755333,-1.042773
8.31,0.6508271,0.7259291,2.460261,0.7305052,-0.5350847,-1.036133
8.32,0.7125474,0.7642984,1.672848,0.80758,-0.3088921,-1.018027
8.33,0.7559886,0.7830854,0.8666894,0.883358,-0.07971015,-0.9831047
8.34,0.7800287,0.7820632,0.06477795,0.9456947,0.1496596,-0.9263674
8.35,0.7842496,0.7617241,-0.7106355,0.9829971,0.3764381,-0.8432946
8.36,0.7689539,0.7232538,-1.438827,0.9848931,0.5977498,-0.7299639
8.37,0.7351473,0.6684709,-2.101303,0.942829,0.8105329,-0.5831758
8.38,0.6844878,0.5997381,-2.682396,0.850563,1.011491,-0.4005847
8.39,0.6192038,0.5198471,-3.169728,0.7045317,1.197094,-0.1808356
8.4,0.5419854,0.4318855,-3.554527,0.504074,1.363632,0.07629682
8.41,0.4558551,0.3390921,-3.83179,0.2515023,1.507324,0.3697717
8.42,0.3640261,0.2447092,-4.00029,-0.04797646,1.624469,0.6971588
8.43,0.269754,0.1518402,-4.062442,-0.386485,1.711634,1.054538
8.44,0.1761923,0.06331928,-4.024017,-0.7538286,1.765869,1.436431
8.45,0.08625848,-0.01839837,-3.893758,-1.137957,1.784922,1.835785
8.46,0.002517924,-0.09132235,-3.682881,-1.525512,1.767449,2.244009
8.47,-0.07290869,-0.1539839,-3.404513,-1.902426,1.713199,2.651077
8.48,-0.1384101,-0.2054629,-3.073087,-2.254555,1.623146,3.045711
8.49,-0.1929194,-0.2453842,-2.703706,-2.568296,1.499571,3.415641
8.5,-0.2359186,-0.273887,-2.311528,-2.83118,1.346075,3.747937
8.51,-0.2674146,-0.2915694,-1.911174,-3.032397,1.167515,4.02942
8.52,-0.2878902,-0.2994138,-1.516196,-3.163242,0.9698534,4.247136
8.53,-0.2982337,-0.2986991,-1.138616,-3.217456,0.7599478,4.388877
8.54,-0.2996545,-0.2909059,-0.7885552,-3.191452,0.545256,4.443728
8.55,-0.2935888,-0.2776204,-0.4739636,-3.084421,0.3334952,4.402627
8.56,-0.2816042,-0.2604434,-0.2004549,-2.898315,0.1322586,4.258897
8.57,-0.2653059,-0.2409083,0.02875068,-2.637709,-0.05138305,4.00873
8.58,-0.2462527,-0.2204132,0.2127793,-2.309565,-0.2112752,3.651594
8.59,-0.2258845,-0.2001679,0.3529598,-1.922898,-0.34254,3.190529
8.6,-0.2054653,-0.1811576,0.4525948,-1.488387,-0.4418814,2.632315
8.61,-0.1860428,-0.1641239,0.5166618,-1.017926,-0.5078103,1.987479
8.62,-0.1684242,-0.1495602,0.5514605,-0.5241643,-0.5407714,1.270144
8.63,-0.1531687,-0.1377211,0.5642251,-0.02004591,-0.5431582,0.4977012
8.64,-0.1405926,-0.1286417,0.5627215,0.4816236,-0.5192085,-0.3096917
8.65,-0.130787,-0.1221649,0.5548449,0.9685683,-0.4747807,-1.129762
8.66,-0.123643,-0.1179732,0.5482377,1.429374,-0.41702,-1.938915
8.67,-0.1188824,-0.1156224,0.5499393,1.853755,-0.3539305,-2.713122
8.68,-0.1160912,-0.1145746,0.5660814,2.232744,-0.2938774,-3.428881
8.69,-0.1147534,-0.1142298,0.6016354,2.558823,-0.245048,-4.064187
8.7,-0.1142825,-0.1139541,0.6602191,2.825982,-0.2149071,-4.599473
8.71,-0.1140509,-0.1131034,0.7439633,3.029729,-0.2096812,-5.018467
8.72,-0.1134152,-0.1110449,0.8534383,3.167066,-0.2339085,-5.308928
8.73,-0.1117376,-0.1071739,0.9876386,3.236425,-0.2900855,-5.463194
8.74,-0.1084045,-0.1009297,1.144021,3.237609,-0.378438,-5.47854
8.75,-0.102842,-0.09180835,1.31859,3.171714,-0.4968348,-5.357296
8.76,-0.09452985,-0.07937587,1.506032,3.04107,-0.6408542,-5.106729
8.77,-0.08301434,-0.06328075,1.699879,2.849181,-0.804002,-4.738688
8.78,-0.06792079,-0.04326706,1.89272,2.600682,-0.9780694,-4.269033
8.79,-0.04896661,-0.01918813,2.076426,2.301298,-1.153609,-3.716866
8.8,-0.02597481,0.008979587,2.242417,1.957793,-1.3205,-3.103628
8.81,0.00111219,0.04112273,2.381939,1.577919,-1.468561,-2.45209
8.82,0.03221865,0.07697843,2.486369,1.170324,-1.588178,-1.785304
8.83,0.0671225,0.1161238,2.547522,0.7444326,-1.670898,-1.125582
8.84,0.1054442,0.157969,2.557977,0.3102812,-1.709947,-0.4935348
8.85,0.1466386,0.2017545,2.511388,-0.1217019,-1.700654,0.09275129
8.86,0.1899913,0.2465552,2.402797,-0.5409629,-1.640725,0.6183779
8.87,0.2346204,0.2912906,2.228914,-0.9371363,-1.530386,1.072099
8.88,0.2794851,0.3347435,1.988367,-1.300394,-1.372354,1.446572
8.89,0.3234024,0.3755865,1.681904,-1.621814,-1.171662,1.73839
8.9,0.3650711,0.4124177,1.312532,-1.893749,-0.9353536,1.947908
8.91,0.4031053,0.4438032,0.8855824,-2.11017,-0.6720552,2.078889
8.92,0.436075,0.4683276,0.4086932,-2.266969,-0.3914772,2.137994
8.93,0.4625547,0.4846494,-0.108301,-2.362184,-0.1038669,2.134167
8.94,0.4811777,0.49156,-0.6535749,-2.396135,0.1805415,2.077954
8.95,0.4906944,0.4880436,-1.213613,-2.371462,0.4520476,1.980801
8.96,0.4900319,0.4733358,-1.773596,-2.293037,0.7019407,1.85438
8.97,0.4783538,0.4469768,-2.317875,-2.167762,0.9228668,1.709972
8.98,0.4551145,0.4088567,-2.830493,-2.004259,1.109088,1.557939
8.99,0.4201074,0.3592503,-3.295763,-1.812451,1.256622,1.407318
9.0,0.3735024,0.2988374,-3.698856,-1.603074,1.363273,1.265522
9.01,0.3158707,0.2287072,-4.026386,-1.387134,1.428545,1.138183
9.02,0.2481933,0.1503453,-4.266959,-1.175336,1.453466,1.029098
9.03,0.1718527,0.0656017,-4.411658,-0.9775343,1.440349,0.9402821
9.04,0.08860634,-0.02335989,-4.454447,-0.8022165,1.392499,0.872111
9.05,0.0005403555,-0.1141296,-4.392464,-0.65607,1.313904,0.8235176
9.06,-0.08999329,-0.2041347,-4.226192,-0.5436441,1.208936,0.7922321
9.07,-0.1804563,-0.2907344,-3.959493,-0.4671341,1.082073,0.775039
9.08,-0.2682163,-0.3713229,-3.599506,-0.4262992,0.9376777,0.7680328
9.09,-0.350648,-0.4434358,-3.156411,-0.4185187,0.7798203,0.7668594
9.1,-0.4252392,-0.504854,-2.643062,-0.4389825,0.6121784,0.7669318
9.11,-0.4896957,-0.5537001,-2.074512,-0.4810039,0.4379915,0.7636158
9.12,-0.5420408,-0.5885224,-1.467454,-0.5364366,0.260076,0.7523851
9.13,-0.5807023,-0.6083606,-0.8395909,-0.5961701,0.08088613,0.7289479
9.14,-0.6045842,-0.6127911,-0.2089769,-0.6506746,-0.09739169,0.689351
9.15,-0.6131174,-0.6019464,0.4066472,-0.6905645,-0.2727279,0.6300678
9.16,-0.6062859,-0.5765095,0.9904943,-0.7071482,-0.4431369,0.5480775
9.17,-0.5846285,-0.5376817,1.527318,-0.6929352,-0.6065786,0.4409412
9.18,-0.5492135,-0.487126,2.003921,-0.6420717,-0.760885,0.30688
9.19,-0.501588,-0.4268881,2.409572,-0.550685,-0.9037247,0.1448573
9.2,-0.4437045,-0.3593004,2.736304,-0.4171185,-1.032607,-0.04533486
9.21,-0.3778297,-0.2868732,2.979093,-0.2420479,-1.14493,-0.2629891
9.22,-0.3064375,-0.2121797,3.135918,-0.02847649,-1.238069,-0.5063994
9.23,-0.2320956,-0.1377406,3.207693,0.2183899,-1.309504,-0.7727892
9.24,-0.1573498,-0.06591568,3.198092,0.4913761,-1.356964,-1.05826
9.25,-0.08461266,0.001193102,3.113264,0.7816662,-1.378593,-1.357768
9.26,-0.01606308,0.0618213,2.961474,1.079209,-1.373113,-1.665139
9.27,0.0464381,0.1146006,2.752673,1.373177,-1.339977,-1.973131
9.28,0.1014128,0.1585942,2.498021,1.652457,-1.279493,-2.273545
9.29,0.1478075,0.193308,2.209396,1.906148,-1.192914,-2.557395
9.3,0.1850107,0.2186781,1.89889,2.124039,-1.082472,-2.815138
9.31,0.2128466,0.2350369,1.578336,2.297054,-0.9513695,-3.036954
9.32,0.2315467,0.2430612,1.258862,2.417629,-0.8036993,-3.213078
9.33,0.2417021,0.2437056,0.9505065,2.480024,-0.6443146,-3.334176
9.34,0.2442008,0.238128,0.661894,2.480543,-0.4786393,-3.391741
9.35,0.2401543,0.2276102,0.3999927,2.417659,-0.3124327,-3.378509
9.36,0.2308192,0.2134803,0.1699507,2.292047,-0.151517,-3.288859
9.37,0.2175186,0.1970397,-0.02498159,2.10652,-0.00148368,-3.119192
9.38,0.2015678,0.1795003,-0.1834448,1.865874,0.132606,-2.868256
9.39,0.184208,0.1619333,-0.3058859,1.576662,0.2465068,-2.537406
9.4,0.1665521,0.1452315,-0.3944012,1.2469,0.3370443,-2.130766
9.41,0.1495431,0.1300861,-0.4525191,0.8857337,0.4023195,-1.65529
9.42,0.1339274,0.1169774,-0.4849334,0.5030652,0.4418479,-1.120702
9.43,0.1202415,0.1061775,-0.4972038,0.1091868,0.4566212,-0.5393061
9.44,0.108812,0.09776455,-0.495435,-0.2855862,0.4490812,0.0743293
9.45,0.09976661,0.09164365,-0.4859522,-0.6712523,0.423005,0.7038105
9.46,0.09305407,0.08757439,-0.4749857,-1.03842,0.383302,1.331469
9.47,0.08846975,0.08520074,-0.4683765,-1.378557,0.3357328,1.939001
9.48,0.0856853,0.08408155,-0.4713157,-1.684177,0.2865629,2.508168
9.49,0.08427924,0.08371994,-0.4881241,-1.948974,0.2421718,3.021537
9.5,0.08376671,0.0835898,-0.5220791,-2.167896,0.2086402,3.463206
9.51,0.08362694,0.08315895,-0.5752913,-2.337172,0.1913418,3.819495
9.52,0.08332728,0.0819084,-0.6486327,-2.454292,0.1945664,4.079561
9.53,0.08234355,0.07934798,-0.7417132,-2.51796,0.2212019,4.235891
9.54,0.08017656,0.07502886,-0.852905,-2.528024,0.2724959,4.284661
9.55,0.07636541,0.06855362,-0.9794083,-2.485397,0.3479181,4.225922
9.56,0.07049816,0.05958478,-1.117355,-2.391976,0.445135,4.063613
9.57,0.06222064,0.04785253,-1.261942,-2.250569,0.5601006,3.805385
9.58,0.05124434,0.03316229,-1.407598,-2.064822,0.6872625,3.462249
9.59,0.03735397,0.01540252,-1.548164,-1.83917,0.8198703,3.048063
9.6,0.02041519,-0.005447047,-1.677097,-1.578778,0.9503689,2.578888
9.61,0.0003826998,-0.02930704,-1.787689,-1.289488,1.070851,2.072236
9.62,-0.02269138,-0.05599033,-1.873293,-0.9777631,1.173542,1.546271
9.63,-0.04864925,-0.08519483,-1.927561,-0.6506037,1.251277,1.018989
9.64,-0.07721996,-0.1164982,-1.944676,-0.3154492,1.297955,0.507426
9.65,-0.1080135,-0.1493554,-1.919592,0.01995681,1.308918,0.02694857
9.66,-0.1405174,-0.1831,-1.84826,0.3477345,1.281246,-0.4093525
9.67,-0.174097,-0.2169503,-1.727838,0.6600704,1.213944,-0.7911228
9.68,-0.2080005,-0.2500206,-1.556884,0.9494506,1.108006,-1.111044
9.69,-0.2413683,-0.281339,-1.33551,1.208917,0.9663582,-1.364959
9.7,-0.2732495,-0.3098712,-1.065499,1.432335,0.7936853,-1.551833
9.71,-0.3026236,-0.3345496,-0.7503728,1.614651,0.5961511,-1.673541
9.72,-0.3284288,-0.3543092,-0.3953965,1.752138,0.3810389,-1.734531
9.73,-0.3495956,-0.3681263,-0.007523715,1.842592,0.1563361,-1.741368
9.74,-0.3650854,-0.3750625,0.4047306,1.885476,-0.06970881,-1.702207
9.75,-0.3739329,-0.3743079,0.8314869,1.881992,-0.289024,-1.626217
9.76,-0.3752899,-0.3652261,1.261767,1.835071,-0.4941208,-1.523021
9.77,-0.3684696,-0.3473945,1.68382,1.749274,-0.6784413,-1.402144
9.78,-0.3529889,-0.3206412,2.085508,1.630605,-0.8366293,-1.272542
9.79,-0.3286063,-0.2850743,2.454719,1.486242,-0.9647105,-1.142202
9.8,-0.2953531,-0.241101,2.779818,1.324197,-1.060177,-1.017843
9.81,-0.2535557,-0.1894368,3.050091,1.152919,-1.121976,-0.9047247
9.82,-0.2038476,-0.1311009,3.25618,0.9808686,-1.150415,-0.8065573
9.83,-0.1471685,-0.06739865,3.390476,0.8160863,-1.146996,-0.7255078
9.84,-0.08475025,0.0001103926,3.447465,0.6657708,-1.114193,-0.6622891
9.85,-0.01808865,0.0696576,3.423984,0.5359062,-1.055202,-0.6163139
9.86,0.05109811,0.1393227,3.319409,0.4309526,-0.9736806,-0.5858941
9.87,0.1209239,0.2071016,3.135725,0.3536212,-0.8734982,-0.5684663
9.88,0.1893998,0.2709817,2.877498,0.3047487,-0.7585118,-0.5608245
9.89,0.2545079,0.3290214,2.551743,0.2832774,-0.6323872,-0.5593452
9.9,0.31428,0.3794305,2.167683,0.2863448,-0.4984697,-0.5601936
9.91,0.3668779,0.4206467,1.736418,0.309474,-0.3597083,-0.5595011
9.92,0.4106719,0.451405,1.270521,0.3468577,-0.218634,-0.5535137
9.93,0.4443117,0.4707953,0.7835654,0.3917143,-0.07738373,-0.5387094
9.94,0.466788,0.4783055,0.2896195,0.4366991,0.06223802,-0.511888
9.95,0.4774799,0.4738468,-0.1972757,0.4743434,0.1986724,-0.4702397
